Website,Treatment,FP,FCP,LT,Joules,Trial
22_adobe,stripped,0,1267,2672,22.187196,6
22_adobe,stripped,0,450,1075,7.488432,7
22_adobe,stripped,0,245,1090,7.4727,8
22_adobe,stripped,0,636,1210,7.677216,9
23_youtu,stripped,0,429,4795,16.508016,0
23_youtu,stripped,0,346,4286,11.5449264,1
23_youtu,stripped,0,365,4396,11.8489068,2
23_youtu,stripped,0,336,4273,13.183416,3
23_youtu,stripped,0,2690,15945,17.61984,4
23_youtu,stripped,0,332,4435,11.7702288,5
23_youtu,stripped,0,1622,5820,21.085704,6
23_youtu,stripped,0,870,5279,21.014532,7
23_youtu,stripped,0,1434,6338,12.9661344,8
29_wordpress,stripped,0,602,652,8.227836,0
29_wordpress,stripped,0,599,634,8.4028104,1
29_wordpress,stripped,0,331,872,10.682028,2
29_wordpress,stripped,0,428,901,8.4657528,3
29_wordpress,stripped,0,1919,5998,12.444012,4
29_wordpress,stripped,0,545,964,8.2769256,5
29_wordpress,stripped,0,546,811,8.6277744,6
29_wordpress,stripped,0,295,704,8.9535564,7
29_wordpress,stripped,0,1190,793,9.20322,8
29_wordpress,stripped,0,500,668,8.353692,9
30_blogspot,stripped,0,246,457,6.68457,0
30_blogspot,stripped,0,261,421,6.4043892,1
30_blogspot,stripped,0,464,628,6.60744,2
30_blogspot,stripped,0,473,776,8.96724,3
30_blogspot,stripped,0,528,858,13.545252,4
30_blogspot,stripped,0,612,807,8.054784,5
30_blogspot,stripped,0,498,678,6.4373328,6
30_blogspot,stripped,0,6983,7156,13.8724488,7
30_blogspot,stripped,0,329,439,6.7993344,8
30_blogspot,stripped,0,251,496,6.8575824,9
32_bing,stripped,0,599,276,5.192748,0
32_bing,stripped,0,333,283,5.317416,1
32_bing,stripped,0,310,312,6.418656,2
32_bing,stripped,0,590,272,5.58486,3
32_bing,stripped,0,308,311,6.5932164,4
32_bing,stripped,0,320,328,7.2043236,5
32_bing,stripped,0,417,426,6.0753312,6
32_bing,stripped,0,284,335,6.0438528,7
32_bing,stripped,0,518,268,5.301684,8
32_bing,stripped,0,427,426,11.1514356,9
33_office,stripped,0,369,743,8.3713392,0
33_office,stripped,0,366,1003,10.178604,1
33_office,stripped,0,366,722,8.920044,2
33_office,stripped,0,289,709,8.811936,3
33_office,stripped,0,900,1877,18.389592,4
33_office,stripped,0,401,1088,9.992106,5
33_office,stripped,0,359,826,8.935776,6
33_office,stripped,0,2125,3073,13.435128,7
33_office,stripped,0,462,869,10.335924,8
35_goo,stripped,0,282,392,6.7317552,0
35_goo,stripped,0,265,703,6.324264,1
35_goo,stripped,0,184,766,6.4358604,2
35_goo,stripped,0,494,863,6.2785044,3
35_goo,stripped,0,516,764,12.7038672,4
35_goo,stripped,0,186,572,6.308532,5
35_goo,stripped,0,667,866,10.2549168,6
35_goo,stripped,0,486,1158,11.7307008,7
35_goo,stripped,0,428,5326,10.320192,8
35_goo,stripped,0,628,834,9.659448,9
36_github,stripped,0,235,1325,8.5286952,0
36_github,stripped,0,346,2075,10.7326908,1
36_github,stripped,0,2517,7458,13.0290768,2
36_github,stripped,0,2704,4978,13.482324,3
36_github,stripped,0,4009,7884,22.329216,4
36_github,stripped,0,1204,4475,13.0448124,5
36_github,stripped,0,8245,17706,23.28336,6
36_github,stripped,0,6071,14042,34.146252,7
36_github,stripped,0,762,2074,10.5670656,8
3_youtube,stripped,0,307,4646,11.688876,0
3_youtube,stripped,0,344,4259,11.56302,1
3_youtube,stripped,0,358,4527,11.861928,2
3_youtube,stripped,0,320,4264,11.8961136,3
3_youtube,stripped,0,345,4551,11.7859644,4
3_youtube,stripped,0,340,4482,11.72034,5
3_youtube,stripped,0,355,4238,11.673144,6
3_youtube,stripped,0,6356,9792,30.36276,7
3_youtube,stripped,0,295,4574,11.799,8
3_youtube,stripped,0,347,4369,11.3453676,9
41_wordpress,stripped,0,335,513,6.7160268,0
41_wordpress,stripped,0,549,682,6.6861,1
41_wordpress,stripped,0,324,537,6.277068,2
41_wordpress,stripped,0,3673,3783,9.407736,3
41_wordpress,stripped,0,17286,17362,21.857472,4
41_wordpress,stripped,0,684,769,7.1124912,5
41_wordpress,stripped,0,877,964,6.937812,6
41_wordpress,stripped,0,376,477,6.717564,7
41_wordpress,stripped,0,765,10802,11.32704,8
41_wordpress,stripped,0,410,540,6.766308,9
42_vk,stripped,0,335,1899,8.6526,0
42_vk,stripped,0,393,1801,8.2297188,1
42_vk,stripped,0,734,4925,15.7356,2
42_vk,stripped,0,850,8992,12.9661344,3
42_vk,stripped,0,279,1926,8.65458,4
42_vk,stripped,0,528,22219,17.90964,5
42_vk,stripped,0,971,6885,16.99056,6
42_vk,stripped,0,403,1907,8.7804648,7
42_vk,stripped,0,2091,2383,12.3681816,8
42_vk,stripped,0,888,18829,18.24912,9
44_tumblr,stripped,0,1135,2414,12.884508,0
44_tumblr,stripped,0,2383,3041,10.037016,1
44_tumblr,stripped,0,472,1008,7.8992712,2
44_tumblr,stripped,0,596,1543,10.3964724,3
44_tumblr,stripped,0,289,758,7.645752,4
44_tumblr,stripped,0,1300,1764,12.2580324,5
44_tumblr,stripped,0,2160,9431,24.06996,6
44_tumblr,stripped,0,1787,2242,10.8260928,7
44_tumblr,stripped,0,298,730,7.4108952,8
44_tumblr,stripped,0,13390,14487,16.04664,9
48_mozilla,stripped,0,391,630,6.6861,0
48_mozilla,stripped,0,388,594,6.8104944,1
48_mozilla,stripped,0,456,666,7.2572976,2
48_mozilla,stripped,0,411,634,6.890616,3
48_mozilla,stripped,0,696,898,8.605404,4
48_mozilla,stripped,0,6203,6682,24.22728,5
48_mozilla,stripped,0,403,640,7.2069048,6
48_mozilla,stripped,0,718,912,8.9063496,7
48_mozilla,stripped,0,406,586,7.47612,8
48_mozilla,stripped,0,313,640,11.1357072,9
49_msn,stripped,0,250,377,5.459004,0
49_msn,stripped,0,283,371,5.97816,1
49_msn,stripped,0,391,370,5.4421632,2
49_msn,stripped,0,0,365,6.166944,3
49_msn,stripped,0,289,355,5.4602532,4
49_msn,stripped,0,289,345,5.459004,5
49_msn,stripped,0,369,363,6.3070884,6
49_msn,stripped,0,2070,387,5.3307072,7
49_msn,stripped,0,15694,15862,19.19304,8
49_msn,stripped,0,702,701,5.773644,9
4_microsoft,stripped,0,274,745,8.80992,0
4_microsoft,stripped,0,356,789,8.275032,1
4_microsoft,stripped,0,526,744,8.497224,2
4_microsoft,stripped,0,289,709,8.780688,3
4_microsoft,stripped,0,563,714,8.2342656,4
4_microsoft,stripped,0,408,768,9.061632,5
4_microsoft,stripped,0,1289,2900,12.239496,6
4_microsoft,stripped,0,386,900,12.3230592,7
4_microsoft,stripped,0,295,823,9.8493408,8
4_microsoft,stripped,0,189,1001,9.211788,9
50_google,stripped,0,878,1062,7.740144,0
50_google,stripped,0,531,2187,10.210068,1
50_google,stripped,0,472,1069,7.002342,2
50_google,stripped,0,4077,4172,13.1969376,3
50_google,stripped,0,1557,967,7.519896,4
50_google,stripped,0,204,934,7.4918592,5
50_google,stripped,0,3776,3892,10.868688,6
50_google,stripped,0,1200,3795,9.2682684,7
50_google,stripped,0,1486,1651,8.306496,8
50_google,stripped,0,944,1020,13.5076032,9
52_nytimes,stripped,0,405,2573,12.522672,0
52_nytimes,stripped,0,408,2657,12.1923,1
52_nytimes,stripped,0,913,9093,20.29428,2
52_nytimes,stripped,0,422,2292,14.111604,3
52_nytimes,stripped,0,859,3867,13.92282,4
52_nytimes,stripped,0,1358,8627,23.12604,5
52_nytimes,stripped,0,176,2458,12.3681816,6
52_nytimes,stripped,0,1184,2356,12.2923152,7
52_nytimes,stripped,0,814,9204,20.4516,8
52_nytimes,stripped,0,441,4361,16.365024,9
54_whatsapp,stripped,0,599,604,6.749028,0
54_whatsapp,stripped,0,13928,13929,16.5186,1
54_whatsapp,stripped,0,563,497,6.339996,2
54_whatsapp,stripped,0,1079,1083,7.283916,3
54_whatsapp,stripped,0,3988,4071,9.785304,4
54_whatsapp,stripped,0,442,524,6.513048,5
54_whatsapp,stripped,0,20097,20109,16.04664,6
54_whatsapp,stripped,0,923,930,7.2872496,7
54_whatsapp,stripped,0,799,812,7.614288,8
54_whatsapp,stripped,0,903,903,6.4643724,9
56_dropbox,stripped,0,580,582,10.14714,0
56_dropbox,stripped,0,392,751,9.376272,1
56_dropbox,stripped,0,392,756,9.156024,2
56_dropbox,stripped,0,3247,3318,16.207668,3
56_dropbox,stripped,0,646,1212,11.329632,4
56_dropbox,stripped,0,527,779,16.825536,5
56_dropbox,stripped,0,1207,1274,16.050312,6
56_dropbox,stripped,0,1403,738,10.14714,7
56_dropbox,stripped,0,1082,1339,11.8331712,8
57_okezone,stripped,0,322,747,8.322228,0
57_okezone,stripped,0,551,733,8.636868,1
57_okezone,stripped,0,680,861,9.816768,2
57_okezone,stripped,0,567,745,8.212104,3
57_okezone,stripped,0,317,842,8.6073732,4
57_okezone,stripped,0,582,753,26.121096,5
57_okezone,stripped,0,351,877,8.621136,6
57_okezone,stripped,0,1263,2097,30.04812,7
57_okezone,stripped,0,557,735,7.70868,8
58_gravatar,stripped,0,391,565,6.6718944,0
58_gravatar,stripped,0,4853,5075,9.8774352,1
58_gravatar,stripped,0,434,555,5.975424,2
58_gravatar,stripped,0,284,564,5.946696,3
58_gravatar,stripped,0,1472,1673,10.2706452,4
58_gravatar,stripped,0,1358,884,6.811956,5
58_gravatar,stripped,0,389,558,6.1855056,6
58_gravatar,stripped,0,1660,1869,8.117712,7
58_gravatar,stripped,0,295,1112,9.598716,8
58_gravatar,stripped,0,5531,5759,13.0290768,9
59_soundcloud,stripped,0,250,1388,8.746992,0
59_soundcloud,stripped,0,396,1755,9.4728312,1
59_soundcloud,stripped,0,356,1475,8.825652,2
59_soundcloud,stripped,0,7372,10994,17.46252,3
59_soundcloud,stripped,0,375,1562,8.951508,4
59_soundcloud,stripped,0,284,1393,8.6526,5
59_soundcloud,stripped,0,659,2126,12.459744,6
59_soundcloud,stripped,0,1782,5872,12.903192,7
59_soundcloud,stripped,0,309,1520,11.358504,8
60_europa,stripped,0,257,348,5.7416832,0
60_europa,stripped,0,283,353,5.5546668,1
60_europa,stripped,0,298,355,5.616324,2
60_europa,stripped,0,2059,2118,8.290764,3
60_europa,stripped,0,546,640,6.513048,4
60_europa,stripped,0,319,329,5.694984,5
60_europa,stripped,0,535,713,6.402924,6
60_europa,stripped,0,614,929,6.2928,7
60_europa,stripped,0,410,409,5.333148,8
60_europa,stripped,0,449,663,6.6485448,9
64_apache,stripped,0,230,484,9.5672448,0
64_apache,stripped,0,298,474,8.65458,1
64_apache,stripped,0,212,523,9.643716,2
64_apache,stripped,0,209,489,8.762724,3
64_apache,stripped,0,294,492,9.1895904,4
64_apache,stripped,0,647,890,12.679992,5
64_apache,stripped,0,492,744,20.92356,6
64_apache,stripped,0,293,568,9.0794412,7
64_apache,stripped,0,1159,1336,11.673144,8
64_apache,stripped,0,1004,1245,25.48584,9
67_twitch,stripped,0,185,1509,13.954284,0
67_twitch,stripped,0,342,2001,16.04664,1
67_twitch,stripped,0,229,5237,20.60892,2
67_twitch,stripped,0,1466,4425,16.83324,3
67_twitch,stripped,0,177,1463,14.504904,4
67_twitch,stripped,0,280,2421,16.207668,5
67_twitch,stripped,0,269,6010,25.48584,6
67_twitch,stripped,0,332,1602,15.543216,7
68_csdn,stripped,0,821,1994,12.27096,0
68_csdn,stripped,0,1094,1874,13.5011448,1
68_csdn,stripped,0,1144,1855,11.6286084,2
68_csdn,stripped,0,821,2328,23.598,3
68_csdn,stripped,0,1381,3407,29.41884,4
68_csdn,stripped,0,1095,1877,11.421432,5
68_csdn,stripped,0,1184,1963,12.7301004,6
68_csdn,stripped,0,627,2063,11.468628,7
68_csdn,stripped,0,1883,2573,12.774384,8
71_w3,stripped,0,255,357,6.277068,0
71_w3,stripped,0,335,345,6.215562,1
71_w3,stripped,0,252,353,5.9729616,2
71_w3,stripped,0,1098,4610,9.790956,3
71_w3,stripped,0,392,491,6.1505568,4
71_w3,stripped,0,473,477,6.418656,5
71_w3,stripped,0,380,468,7.2855828,6
71_w3,stripped,0,486,568,6.3345744,7
71_w3,stripped,0,1833,1834,8.479548,8
71_w3,stripped,0,571,659,7.441236,9
72_office365,stripped,0,5832,6197,21.390624,0
72_office365,stripped,0,1046,2410,13.907088,1
72_office365,stripped,0,1325,2791,11.500092,2
72_office365,stripped,0,1343,2931,11.9433204,3
72_office365,stripped,0,492,757,8.3241324,4
72_office365,stripped,0,783,1755,13.796964,5
72_office365,stripped,0,1207,905,9.3154752,6
72_office365,stripped,0,2070,5808,20.76624,7
72_office365,stripped,0,591,2989,16.837092,8
72_office365,stripped,0,2112,2741,10.2258,9
75_medium,stripped,0,1438,4928,9.7714188,0
75_medium,stripped,0,412,1280,7.7261796,1
75_medium,stripped,0,945,3664,11.9747916,2
75_medium,stripped,0,265,1092,7.2884448,3
75_medium,stripped,0,419,1611,8.196372,4
75_medium,stripped,0,296,1102,7.3013184,5
75_medium,stripped,0,389,1212,8.479548,6
75_medium,stripped,0,518,1377,7.519896,7
75_medium,stripped,0,282,1112,7.0794,8
76_forbes,stripped,0,380,1050,8.2769256,0
76_forbes,stripped,0,387,1080,9.4885668,1
76_forbes,stripped,0,379,1064,8.1845316,2
76_forbes,stripped,0,755,1895,13.419396,3
76_forbes,stripped,0,386,1057,7.850268,4
76_forbes,stripped,0,429,10209,26.27244,5
76_forbes,stripped,0,507,2041,12.003516,6
76_forbes,stripped,0,1139,9080,25.322724,7
76_forbes,stripped,0,418,1346,19.532016,8
76_forbes,stripped,0,591,1939,11.153988,9
77_sourceforge,stripped,0,24566,845,6.5300256,0
77_sourceforge,stripped,0,393,670,6.623172,1
77_sourceforge,stripped,0,3543,3935,8.290764,2
77_sourceforge,stripped,0,345,580,6.5617452,3
77_sourceforge,stripped,0,855,959,7.47441,4
77_sourceforge,stripped,0,1557,735,7.0415532,5
77_sourceforge,stripped,0,926,1037,8.696952,6
77_sourceforge,stripped,0,170,626,6.7191012,7
77_sourceforge,stripped,0,1001,736,6.451596,8
79_spotify,stripped,0,733,734,8.636868,0
79_spotify,stripped,0,646,756,10.8418284,1
79_spotify,stripped,0,863,975,9.644508,2
79_spotify,stripped,0,1991,2006,13.208832,3
79_spotify,stripped,0,1295,1304,10.6530012,4
79_spotify,stripped,0,916,931,12.3754176,5
79_spotify,stripped,0,320,2891,7.7419152,6
79_spotify,stripped,0,630,634,8.3001672,7
79_spotify,stripped,0,481,490,9.1109124,8
79_spotify,stripped,0,550,678,9.266148,9
82_imdb,stripped,0,245,3099,11.9275848,0
82_imdb,stripped,0,2265,4994,15.448824,1
82_imdb,stripped,0,636,3124,12.0219984,2
82_imdb,stripped,0,2387,6526,19.826856,3
82_imdb,stripped,0,949,3579,15.885684,4
82_imdb,stripped,0,1044,3124,11.6600796,5
82_imdb,stripped,0,429,3562,14.143068,6
82_imdb,stripped,0,389,3125,12.4783308,7
82_imdb,stripped,0,623,3128,12.0849408,8
82_imdb,stripped,0,2650,3125,12.019248,9
83_bongacams,stripped,0,849,1944,13.7655,0
83_bongacams,stripped,0,737,1858,12.451032,1
83_bongacams,stripped,0,1132,2286,15.590412,2
83_bongacams,stripped,0,707,1815,12.4338384,3
83_bongacams,stripped,0,922,4516,17.930376,4
83_bongacams,stripped,0,1322,12091,23.918112,5
83_bongacams,stripped,0,1122,1981,17.14788,6
83_bongacams,stripped,0,1001,1981,13.758624,7
83_bongacams,stripped,0,829,1955,12.5412732,8
83_bongacams,stripped,0,762,1859,12.268152,9
87_ebay,stripped,0,461,1220,8.605404,0
87_ebay,stripped,0,458,1261,8.699796,1
87_ebay,stripped,0,799,1997,20.29428,2
87_ebay,stripped,0,453,1219,8.9619768,3
87_ebay,stripped,0,473,1234,8.80992,4
87_ebay,stripped,0,691,1412,9.612252,5
87_ebay,stripped,0,461,1222,9.36054,6
87_ebay,stripped,0,535,1289,9.1581192,7
87_ebay,stripped,0,476,1231,10.367388,8
88_aliexpress,stripped,0,250,517,6.261336,0
88_aliexpress,stripped,0,332,511,6.4830672,1
88_aliexpress,stripped,0,263,640,6.3886536,2
88_aliexpress,stripped,0,552,1135,16.83324,3
88_aliexpress,stripped,0,311,530,6.513048,4
88_aliexpress,stripped,0,697,946,8.5617648,5
88_aliexpress,stripped,0,299,531,7.2226404,6
88_aliexpress,stripped,0,7828,8070,23.766192,7
88_aliexpress,stripped,0,1001,562,6.513048,8
88_aliexpress,stripped,0,903,532,5.8995,9
89_stackoverflow,stripped,0,24566,24703,28.455372,0
89_stackoverflow,stripped,0,430,702,6.2928,1
89_stackoverflow,stripped,0,237,711,6.591708,2
89_stackoverflow,stripped,0,412,863,6.7033656,3
89_stackoverflow,stripped,0,345,662,6.136884,4
89_stackoverflow,stripped,0,239,672,6.418656,5
89_stackoverflow,stripped,0,473,1161,7.8327432,6
89_stackoverflow,stripped,0,403,654,6.4673316,7
89_stackoverflow,stripped,0,1520,714,6.5415168,8
91_bbc,stripped,0,250,1899,8.243568,0
91_bbc,stripped,0,393,1165,7.9622136,1
91_bbc,stripped,0,0,1075,7.790904,2
91_bbc,stripped,0,636,1297,7.8205932,3
91_bbc,stripped,0,412,1086,7.710444,4
91_bbc,stripped,0,1960,3355,11.32704,5
91_bbc,stripped,0,204,1466,8.339868,6
91_bbc,stripped,0,1673,3467,10.839348,7
91_bbc,stripped,0,919,1584,12.003516,8
91_bbc,stripped,0,1093,2209,9.454932,9
92_archive,stripped,0,563,818,5.9711184,0
92_archive,stripped,0,246,512,5.4864864,1
92_archive,stripped,0,355,483,5.5546668,2
92_archive,stripped,0,380,1354,7.2541116,3
92_archive,stripped,0,5613,867,7.252452,4
92_archive,stripped,0,410,506,5.710716,5
92_archive,stripped,0,790,1142,6.088284,6
92_archive,stripped,0,444,551,7.8405696,7
92_archive,stripped,0,684,496,5.5231956,8
92_archive,stripped,0,415,518,5.679252,9
95_github,stripped,0,240,517,8.511012,0
95_github,stripped,0,237,451,8.6526,1
95_github,stripped,0,433,593,9.061632,2
95_github,stripped,0,233,569,9.1895904,3
95_github,stripped,0,246,483,8.621136,4
95_github,stripped,0,222,490,8.4192696,5
95_github,stripped,0,222,873,10.61667,6
95_github,stripped,0,505,920,12.8559852,7
95_github,stripped,0,260,1481,10.14714,8
95_github,stripped,0,316,506,8.872848,9
96_weebly,stripped,0,246,1718,9.59652,0
96_weebly,stripped,0,482,1526,8.7017868,1
96_weebly,stripped,0,289,1248,8.558208,2
96_weebly,stripped,0,265,1282,8.73126,3
96_weebly,stripped,0,311,1256,8.699796,4
96_weebly,stripped,0,622,5545,22.973976,5
96_weebly,stripped,0,220,1260,8.636868,6
96_weebly,stripped,0,214,1253,8.9850276,7
96_weebly,stripped,0,283,3528,9.98982,8
96_weebly,stripped,0,361,2781,9.98982,9
97_yandex,stripped,0,352,820,7.047936,0
97_yandex,stripped,0,277,846,7.032204,1
97_yandex,stripped,0,274,824,6.969276,2
97_yandex,stripped,0,231,850,6.7977792,3
97_yandex,stripped,0,209,806,6.827688,4
97_yandex,stripped,0,545,4266,9.454932,5
97_yandex,stripped,0,239,903,8.3241324,6
97_yandex,stripped,0,279,820,8.369424,7
97_yandex,stripped,0,248,1143,10.38312,8
97_yandex,stripped,0,6269,19398,49.87044,9
98_amazon,stripped,0,357,1023,8.951508,0
98_amazon,stripped,0,322,1216,8.400888,1
98_amazon,stripped,0,981,1040,9.0088164,2
98_amazon,stripped,0,375,998,8.57394,3
98_amazon,stripped,0,6020,6195,17.794944,4
98_amazon,stripped,0,632,1038,8.3746224,5
98_amazon,stripped,0,176,1135,9.7088652,6
98_amazon,stripped,0,361,1024,9.205326,7
98_amazon,stripped,0,572,3450,10.807884,8
98_amazon,stripped,0,2335,2486,19.503216,9
99_creativecommons,stripped,0,424,790,7.252452,0
99_creativecommons,stripped,0,1423,1715,8.039052,1
99_creativecommons,stripped,0,580,786,7.016472,2
99_creativecommons,stripped,0,342,790,6.9393996,3
99_creativecommons,stripped,0,610,983,7.2698472,4
99_creativecommons,stripped,0,1202,1500,7.268184,5
99_creativecommons,stripped,0,2053,2348,9.3112128,6
99_creativecommons,stripped,0,484,767,6.767856,7
99_creativecommons,stripped,0,442,768,7.5216168,8
99_creativecommons,stripped,0,781,1116,8.577864,9
