"","Website","Treatment","FP","FCP","LT","Joules","Trial","Joules_kalman","FCP_kalman","LT_kalman"
"174","49_msn","stripped",484.3,484.5,555,3.2879808,1,3.694090796952,405.294566031597,451.827789148792
"175","49_msn","stripped",514.4,514.5,597,2.911752,2,3.31790612710314,426.799577505424,473.035121090718
"176","49_msn","stripped",606.6,606.6,592,2.8455372,3,3.08176312109056,471.106793639282,495.692922823864
"177","49_msn","stripped",536.9,536.9,632,2.9439036,4,3.01219433022241,489.102843879598,525.48015054662
"178","49_msn","stripped",637.8,637.9,666,3.2572692,5,3.13615115552264,531.889583497149,558.545308933974
"179","49_msn","stripped",552.4,552.5,536,2.9993112,6,3.06690002379744,537.961409990147,553.02190224304
"180","49_msn","stripped",549.8,549.8,534,3.0212352,7,3.04378710373592,541.490376432347,548.257441119726
"181","4_microsoft","stripped",1767.4,1767.4,2831,12.554136,0,6.93350738011009,916.683715849621,1658.73020125807
"182","4_microsoft","stripped",1255.9,1256.1,3183,6.0225984,1,6.80957321119882,933.333346024453,1784.38742969285
"183","4_microsoft","stripped",624.5,624.6,1236,5.19156,2,6.4810609050211,905.104854024741,1703.79519416564
"184","4_microsoft","stripped",673.9,674.1,1278,4.1095224,3,5.90377983075736,876.201487050418,1622.27010749235
"185","4_microsoft","stripped",661.7,661.8,1253,4.499352,4,5.53040904928845,844.005571482193,1541.19757542388
"186","4_microsoft","stripped",778.5,778.7,1328,4.3115544,5,5.1918758341854,833.042180458591,1490.82188215117
"187","4_microsoft","stripped",622.3,622.4,1250,4.0755204,6,4.87494380817867,795.134091683028,1431.59751996858
"188","4_microsoft","stripped",994.4,994.5,1633,5.2399548,7,4.97971645129271,832.61726962926,1482.22361252852
"189","4_microsoft","stripped",634.8,634.9,1343,4.184712,8,4.75025220599683,794.401782754831,1446.80439609961
"190","4_microsoft","stripped",636.5,636.6,1211,4.3902324,9,4.64604884735183,763.362228091842,1386.41725138343
"191","50_google","stripped",819.1,819.2,1302,3.53565,0,3.42607928053701,440.45436331142,900.222881153471
"192","50_google","stripped",496.6,496.6,1142,4.058856,1,3.71258050145123,445.054803903626,947.527460138823
"193","50_google","stripped",626.6,626.8,1214,4.4541936,2,4.11595688418023,471.617666616949,1028.80804110187
"194","50_google","stripped",577,577.1,7210,8.365968,3,6.50497689168204,491.716079400559,3217.67736800379
"195","50_google","stripped",533.2,533.3,1053,3.5335728,4,4.82439959817776,500.806787033684,2408.15674209305
"196","50_google","stripped",764.1,764.3,1319,3.634092,5,4.15040453486876,562.828782844945,1992.47732492994
"197","50_google","stripped",591.4,591.5,1240,3.697866,6,3.89410536536297,569.855104844293,1703.09205375612
"198","50_google","stripped",556,556,1630,3.885804,7,3.88940362268213,566.383802930949,1674.9017441075
"199","50_google","stripped",549.1,549.3,1021,4.106052,8,4.01211027173052,562.051224042455,1422.43079754807
"200","50_google","stripped",563.7,563.8,1045,4.485672,9,4.2803294811976,562.497705074587,1276.64577383551
"201","52_nytimes","stripped",748.8,748.9,3347,6.7160268,0,5.95452088922761,1039.2819830192,2697.73567330263
"202","52_nytimes","stripped",656.5,694.7,3515,7.4272032,1,6.55674776744047,976.693082001166,2885.36658125703
"203","52_nytimes","stripped",11203.9,11241.3,14177,14.127336,2,10.4363290091289,3928.1858403906,6785.1766416002
"204","52_nytimes","stripped",722.9,723.1,3331,6.8135148,3,8.49493733321586,2846.38687131805,5432.88378564222
"205","52_nytimes","stripped",688,816.3,3249,6.4673316,4,7.39826395387961,2118.07366478591,4541.6250385241
"206","52_nytimes","stripped",637.1,637.3,3566,6.6246876,5,6.97904671931652,1574.07668386019,4137.84267891851
"207","52_nytimes","stripped",605.6,749.7,3954,7.0092288,6,6.99540966695252,1268.39599025371,4061.39285740837
"208","52_nytimes","stripped",630.1,686,5219,8.88858,7,8.02186256795572,1051.65343140889,4543.55509087659
"209","52_nytimes","stripped",693.7,763.3,3441,6.6561588,8,7.28138212585331,944.186949538555,4084.07056684945
"210","52_nytimes","stripped",690.5,690.7,3265,6.749028,9,6.99274025365822,849.661665852015,3742.66308352031
"211","54_whatsapp","stripped",5869.6,5869.6,1374,4.137516,0,4.52941933458309,2723.55934314775,1036.0192397691
"212","54_whatsapp","stripped",1979.3,1979.4,2130,8.369424,1,6.85263753643294,2626.99929140412,1524.87716200476
"213","54_whatsapp","stripped",2991.1,2991.2,3106,7.519896,2,7.29992367285593,2706.41491663622,2404.75164559442
"214","54_whatsapp","stripped",650.7,650.9,802,3.3674184,3,4.63649875134317,2154.39374787765,1479.88213812461
"215","54_whatsapp","stripped",1121.9,1122.1,792,3.6034524,4,3.93608636117572,1850.26709514576,1080.43041210274
"216","54_whatsapp","stripped",612.5,612.6,758,3.3202116,5,3.51847301521114,1469.87825467652,892.989324844108
"217","54_whatsapp","stripped",610.6,610.7,763,3.8062728,6,3.71362698767191,1200.61352395921,817.406993641722
"218","54_whatsapp","stripped",661.3,661.3,757,3.5877168,7,3.62824852761723,1030.06078879358,782.282142315608
"219","54_whatsapp","stripped",645,645.1,785,4.3404696,8,4.11119869212402,907.810038757105,783.862504231983
"220","54_whatsapp","stripped",645.8,645.9,820,3.1635792,9,3.46862714631666,824.474482047589,804.875518126679
"221","56_dropbox","stripped",1181.6,1181.7,1460,15.5969424,0,9.01190430325383,672.157223792499,843.823744751486
"222","56_dropbox","stripped",799.6,799.6,1084,8.2139832,1,8.94001557453305,691.842134892003,886.87313892777
"223","56_dropbox","stripped",1109.9,1110.1,1205,9.7090272,2,9.04596308172574,797.298988576175,977.380313728443
"224","56_dropbox","stripped",746.3,746.4,1104,6.308532,3,8.57562948691231,781.874375726318,1019.74886077917
"225","56_dropbox","stripped",2822.4,2822.5,3862,8.904312,4,8.63956685771974,1449.0072731821,2031.8275380667
"226","56_dropbox","stripped",630.4,630.5,1138,6.9447168,5,8.28535019017269,1172.70068134645,1705.70159833458
"227","56_dropbox","stripped",759.2,759.2,1176,8.1417168,6,8.2540457383842,1031.1951532715,1510.56636529367
"228","56_dropbox","stripped",766.7,766.7,1181,6.6419424,7,7.8939286920013,940.151963363554,1388.6962628166
"229","56_dropbox","stripped",763.3,763.4,1786,6.6701232,8,7.61655504634563,879.159357100948,1535.83597780707
"230","57_okezone","stripped",535.9,535.9,978,4.6021536,0,4.67346566479578,568.508540658907,841.778657877366
"231","57_okezone","stripped",2129.8,2129.9,2566,6.638904,1,5.6910586769064,851.586259168974,1208.4872334453
"232","57_okezone","stripped",600.6,600.7,1068,4.878036,2,5.21353109916975,779.554039214764,1162.74378811758
"233","57_okezone","stripped",580.1,580.1,995,4.2653232,3,4.64567793476721,712.315226879817,1100.11993967847
"234","57_okezone","stripped",534.1,534.2,980,4.3902324,4,4.49222791050272,648.481992144382,1053.08958636291
"235","57_okezone","stripped",549.7,549.8,956,4.1069916,5,4.26069733711935,612.263821724656,1014.42928481894
"236","57_okezone","stripped",640.4,640.4,1093,4.8308292,6,4.6033785208431,622.687176038018,1045.90438710519
"237","57_okezone","stripped",574,574.2,1394,4.5486288,7,4.57047046423358,604.658575115467,1185.65024426681
"238","57_okezone","stripped",504.1,580.5,914,4.5161172,8,4.53780063878174,595.662919540125,1076.51012587213
"239","58_gravatar","stripped",5869.6,5869.6,2639,4.24764,0,3.98578098286733,2874.12705259823,1190.65674741744
"240","58_gravatar","stripped",1072,3909,738,4.405968,1,4.20432529687631,3050.04618766608,1175.70655136882
